0.450133,1.671238,-12.613298,-0.012889,-0.004631,-0.010634,-171.71817,-934.830139,3284.089355
0.483653,1.618563,-12.646819,-0.008361,-0.002501,0.008807,-171.71817,-934.830139,3284.089355
0.56506,1.45096,-12.570199,-0.002635,0.003225,0.012935,-171.71817,-934.830139,3284.089355
0.579426,1.508424,-12.584566,-0.005032,-0.004898,0.012669,-171.71817,-934.830139,3284.089355
0.569849,1.398285,-12.503159,-0.009826,-0.01302,0.030512,-172.617218,-934.29071,3284.956054
0.617735,1.331244,-12.680338,-0.020079,-0.020344,0.007209,-172.617218,-934.29071,3284.956054
0.349571,1.613774,-12.598932,-0.015419,-0.009425,-0.010767,-172.617218,-934.29071,3284.956054
0.292108,1.728702,-12.74738,-0.003168,0.008285,-0.004775,-172.617218,-934.29071,3284.956054
0.339994,1.671238,-12.728225,0.011746,0.025463,-0.00584,-171.358551,-935.908996,3282.355712
0.517174,1.608985,-12.555834,0.028924,0.036249,0.031977,-171.358551,-935.908996,3282.355712
0.464499,1.527578,-12.809632,0.035449,0.049299,0.035572,-171.358551,-935.908996,3282.355712
0.35436,1.747856,-12.699493,0.058086,0.074066,0.063669,-171.358551,-935.908996,3282.355712
0.60337,1.52279,-12.565411,0.07766,0.100565,0.100288,-172.976837,-936.088806,3283.222412
0.928998,1.043925,-12.416963,0.069138,0.078993,0.070194,-172.976837,-936.088806,3283.222412
0.943364,0.952941,-12.440906,0.051694,0.051962,0.038502,-172.976837,-936.088806,3283.222412
0.732663,1.197162,-12.484004,0.016806,0.010283,0.018262,-172.976837,-936.088806,3283.222412
0.727874,1.072657,-12.627664,-0.008494,-0.01302,0.011071,-175.494171,-934.29071,3282.529052
0.684777,1.197162,-12.656395,-0.013421,-0.013154,-0.026747,-175.494171,-934.29071,3282.529052
0.656045,1.546733,-12.560623,-0.00916,-0.016083,-0.033271,-175.494171,-934.29071,3282.529052
0.679988,1.163641,-12.60372,-0.015152,-0.01342,-0.0113,-172.257598,-935.729187,3281.142089
0.641679,1.326455,-12.613298,-0.007562,-0.018613,-0.059637,-172.257598,-935.729187,3281.142089
0.766184,1.403074,-12.685128,-0.015152,-0.032062,-0.05511,-172.257598,-935.729187,3281.142089
0.617735,1.441383,-12.503159,-0.025406,-0.030997,-0.038465,-172.257598,-935.729187,3281.142089
0.507597,1.441383,-12.570199,-0.032463,-0.036057,-0.024882,-172.976837,-934.29071,3283.916015
0.56506,1.359976,-12.589354,-0.032463,-0.032728,0.007342,-172.976837,-934.29071,3283.916015
0.502808,1.178007,-12.60851,-0.044447,-0.040984,-0.038598,-172.976837,-934.29071,3283.916015
0.42619,1.575465,-12.618086,-0.035259,-0.011556,0.009739,-171.53836,-935.009948,3284.262695
0.474076,1.407862,-12.637241,-0.024473,-0.002767,0.002282,-171.53836,-935.009948,3284.262695
0.512385,1.503635,-12.670762,-0.019946,0.001494,-0.015428,-171.53836,-935.009948,3284.262695
0.526751,1.676027,-12.560623,-0.013954,0.014277,0.018395,-171.358551,-934.1109,3282.008789
0.488442,1.52279,-12.694705,-0.005298,0.016142,0.050087,-171.358551,-934.1109,3282.008789
0.56506,1.537156,-12.546257,0.008284,0.025996,0.029048,-171.358551,-934.1109,3282.008789
0.541117,1.494058,-12.60372,0.010015,0.0228,0.031311,-171.358551,-934.1109,3282.008789
0.53154,1.508424,-12.579777,0.031321,0.034385,0.039035,-171.53836,-936.088806,3284.609375
0.541117,1.331244,-12.565411,0.030788,0.030656,0.028115,-171.53836,-936.088806,3284.609375
0.857168,1.034348,-12.460061,0.017339,0.01734,-0.032739,-171.53836,-936.088806,3284.609375
0.861956,1.067868,-12.512736,-0.001703,-0.000637,-0.046055,-171.53836,-936.088806,3284.609375
0.589004,1.393496,-12.541468,-0.029001,-0.035258,-0.043791,-172.257598,-934.650329,3282.182128
0.555483,1.489269,-12.680338,-0.038588,-0.050172,-0.028478,-172.257598,-934.650329,3282.182128
0.287319,1.69997,-12.699493,-0.036591,-0.024073,0.014799,-172.257598,-934.650329,3282.182128
0.383092,1.623351,-12.651607,-0.032863,-0.00796,0.047823,-172.257598,-934.650329,3282.182128
0.521963,1.206739,-12.53668,-0.026071,0.010549,0.049821,-171.53836,-933.931091,3283.222412
0.60337,1.134909,-12.598932,-0.026737,0.009617,0.008008,-171.53836,-933.931091,3283.222412
0.622524,1.671238,-12.584566,-0.020346,0.00429,-0.058305,-171.53836,-933.931091,3283.222412
0.584215,1.838841,-12.527102,-0.021144,0.002559,-0.029277,-171.53836,-933.931091,3283.222412
0.478865,1.575465,-12.761746,-0.020612,-0.001302,0.057011,-172.077789,-935.908996,3283.395751
0.474076,1.474903,-12.646819,-0.008361,0.010016,0.062604,-172.077789,-935.908996,3283.395751
0.512385,1.465326,-12.53189,0.001093,0.018139,0.037703,-172.077789,-935.908996,3283.395751
0.589004,1.427017,-12.665973,0.002957,0.013745,-0.007039,-172.077789,-935.908996,3283.395751
0.560272,1.422228,-12.541468,0.002691,0.01734,-0.003976,-172.077789,-935.908996,3283.395751
0.560272,1.374342,-12.589354,-0.005565,0.007753,0.00175,-171.897979,-933.931091,3280.79541
0.536328,1.431806,-12.709071,-0.008894,0.00469,-0.013697,-171.897979,-933.931091,3280.79541
0.488442,1.747856,-12.613298,0.003623,0.014544,-0.018224,-171.897979,-933.931091,3280.79541
0.550694,1.790954,-12.584566,0.008018,0.018006,0.016264,-171.897979,-933.931091,3280.79541
0.665622,1.331244,-12.53668,0.013743,0.012147,0.004679,-172.257598,-935.729187,3281.488769
0.679988,1.393496,-12.555834,0.006286,0.002426,0.004679,-172.257598,-935.729187,3281.488769
0.608158,1.297723,-12.565411,-0.004499,-0.006496,0.00135,-172.257598,-935.729187,3281.488769
0.560272,1.359976,-12.670762,-0.005032,-0.011955,-0.022086,-171.71817,-934.1109,3282.702392
0.507597,1.465326,-12.546257,-0.004233,-0.007161,-0.051914,-171.71817,-934.1109,3282.702392
0.526751,1.498847,-12.661184,-0.003967,-0.010091,-0.054178,-171.71817,-934.1109,3282.702392
0.53154,1.527578,-12.541468,0.00096,-0.00077,-0.038997,-171.71817,-934.1109,3282.702392
0.53154,1.508424,-12.622875,0.000161,-0.0033,-0.028211,-170.639312,-933.751281,3282.355712
0.579426,1.403074,-12.618086,-0.000238,-0.000637,-0.0109,-170.639312,-933.751281,3282.355712
0.550694,1.37913,-12.622875,-0.000771,-0.000237,-0.012498,-170.639312,-933.751281,3282.355712
0.512385,1.498847,-12.570199,-0.000238,0.001095,-0.015561,-170.639312,-933.751281,3282.355712
0.545906,1.532367,-12.665973,0.002425,-0.001968,-0.012232,-170.639312,-933.751281,3282.355712
0.512385,1.403074,-12.60372,0.004422,0.004557,-0.004376,-172.617218,-935.009948,3284.262695
0.550694,1.350399,-12.637241,0.007352,0.002826,-0.015961,-172.617218,-935.009948,3284.262695
0.589004,1.37913,-12.560623,0.007085,0.00469,-0.027013,-172.617218,-935.009948,3284.262695
0.579426,1.369553,-12.60851,-0.003301,-0.000503,-0.031807,-172.617218,-935.009948,3284.262695
0.56506,1.436594,-12.646819,-0.005964,-0.0033,-0.029942,-172.257598,-935.009948,3283.222412
0.574638,1.355187,-12.53668,-0.009959,-0.015284,-0.016893,-172.257598,-935.009948,3283.222412
0.545906,1.288146,-12.570199,-0.011024,-0.019678,-0.025948,-172.257598,-935.009948,3283.222412
0.560272,1.565888,-12.704282,-0.018082,-0.016616,-0.06736,-172.257598,-935.009948,3283.222412
0.498019,1.642506,-12.613298,-0.014087,-0.01049,-0.040196,-171.53836,-935.009948,3284.262695
0.445344,1.661661,-12.60372,-0.013288,-0.007428,-0.000514,-171.53836,-935.009948,3284.262695
0.660833,1.690392,-12.661184,-0.010092,-0.003167,0.0658,-171.53836,-935.009948,3284.262695
0.555483,1.465326,-12.565411,-0.011823,-0.001036,0.096693,-171.53836,-935.009948,3284.262695
0.435767,1.264203,-12.689916,-0.008761,-0.004498,0.061006,-171.53836,-935.009948,3284.262695
0.445344,1.427017,-12.589354,0.002292,0.005223,0.028648,-173.156646,-935.549377,3284.089355
0.569849,1.465326,-12.584566,-0.001969,0.002027,0.038502,-173.156646,-935.549377,3284.089355
0.454922,1.34561,-12.627664,0.000028,-0.00077,0.038502,-173.156646,-935.549377,3284.089355
0.521963,1.474903,-12.60851,0.004822,-0.001036,0.015066,-171.53836,-934.650329,3284.956054
0.536328,1.364764,-12.60851,0.006286,-0.003167,0.004546,-171.53836,-934.650329,3284.956054
0.507597,1.37913,-12.560623,0.010681,-0.0029,-0.007838,-171.53836,-934.650329,3284.956054
0.541117,1.374342,-12.522314,0.006553,-0.000503,-0.014629,-171.53836,-934.650329,3284.956054
0.584215,1.37913,-12.60372,0.002025,-0.014618,-0.002112,-172.437408,-934.47052,3282.702392
0.545906,1.34561,-12.642029,-0.009693,-0.013154,-0.013697,-172.437408,-934.47052,3282.702392
0.421401,1.565888,-12.685128,-0.005298,-0.01089,-0.038731,-172.437408,-934.47052,3282.702392
0.435767,1.738279,-12.622875,-0.001703,-0.006096,-0.016493,-172.437408,-934.47052,3282.702392
0.517174,1.393496,-12.680338,-0.002236,0.006155,0.046358,-171.71817,-933.391662,3284.436035
0.498019,1.249837,-12.598932,0.002691,0.009217,0.034907,-171.71817,-933.391662,3284.436035
0.550694,1.446171,-12.551045,0.004023,0.001228,0.005745,-171.71817,-933.391662,3284.436035
0.550694,1.422228,-12.522314,-0.003301,-0.0033,0.023322,-171.71817,-933.391662,3284.436035
0.502808,1.355187,-12.661184,-0.010758,-0.01302,0.031977,-171.71817,-933.391662,3284.436035
0.440556,1.37913,-12.584566,-0.007828,-0.005963,0.015066,-172.257598,-935.009948,3284.262695
0.498019,1.45096,-12.637241,-0.006896,-0.005963,0.000285,-172.257598,-935.009948,3284.262695
0.469287,1.431806,-12.589354,-0.005831,0.000828,0.017463,-172.257598,-935.009948,3284.262695
0.464499,1.350399,-12.613298,-0.004366,0.000961,0.015865,-172.257598,-935.009948,3284.262695
0.478865,1.37913,-12.632452,-0.0041,-0.000503,-0.013164,-172.797027,-935.189758,3284.089355
0.550694,1.474903,-12.613298,-0.005165,-0.001835,-0.016094,-172.797027,-935.189758,3284.089355
0.498019,1.484481,-12.594143,-0.010092,-0.007161,0.012403,-172.797027,-935.189758,3284.089355
0.450133,1.422228,-12.613298,-0.00956,-0.007028,0.018395,-172.797027,-935.189758,3284.089355
0.469287,1.412651,-12.622875,-0.002103,-0.00836,0.003747,-172.976837,-934.29071,3281.835449
0.45971,1.374342,-12.627664,-0.004899,-0.007827,-0.005574,-172.976837,-934.29071,3281.835449
0.498019,1.383919,-12.670762,-0.004766,-0.005563,-0.021953,-172.976837,-934.29071,3281.835449
0.454922,1.431806,-12.589354,-0.008494,-0.004764,-0.015561,-172.976837,-934.29071,3281.835449
0.478865,1.422228,-12.589354,-0.009293,-0.006362,-0.013963,-172.976837,-934.29071,3281.835449
0.493231,1.316878,-12.651607,-0.014353,-0.011822,-0.018224,-170.998931,-934.47052,3283.049072
0.450133,1.374342,-12.627664,-0.015019,-0.011156,-0.02901,-170.998931,-934.47052,3283.049072
0.478865,1.561099,-12.594143,-0.019147,-0.008892,-0.01636,-170.998931,-934.47052,3283.049072
0.383092,1.55631,-12.594143,-0.001304,0.011614,-0.001846,-171.53836,-935.009948,3284.956054
0.464499,1.546733,-12.594143,-0.000638,0.00975,0.011737,-171.53836,-935.009948,3284.956054
0.450133,1.359976,-12.594143,0.000561,0.00935,0.029048,-171.53836,-935.009948,3284.956054
0.454922,1.302512,-12.53668,-0.000904,0.00722,0.014,-171.53836,-935.009948,3284.956054
0.469287,1.388708,-12.627664,-0.002635,0.004823,0.000684,-170.819122,-935.369567,3284.609375
0.536328,1.45096,-12.53189,-0.007828,-0.003832,0.00934,-170.819122,-935.369567,3284.609375
0.464499,1.383919,-12.574989,-0.013821,-0.01049,0.016664,-170.819122,-935.369567,3284.609375
0.407035,1.436594,-12.642029,-0.016617,-0.005031,-0.015428,-170.819122,-935.369567,3284.609375
0.397458,1.541944,-12.589354,-0.013155,-0.000237,-0.022752,-171.71817,-935.189758,3283.049072
0.411824,1.45096,-12.642029,-0.010225,0.001494,-0.014629,-171.71817,-935.189758,3283.049072
0.392669,1.393496,-12.613298,-0.004366,0.006954,-0.020754,-171.71817,-935.189758,3283.049072
0.416612,1.407862,-12.618086,-0.004366,0.007619,-0.031673,-171.71817,-935.189758,3283.049072
0.502808,1.647295,-12.613298,-0.001037,0.011881,-0.031141,-171.71817,-935.189758,3283.049072
0.440556,1.446171,-12.560623,-0.006896,0.008019,0.039168,-170.639312,-935.189758,3284.436035
0.421401,1.302512,-12.637241,-0.009826,0.004157,0.038901,-170.639312,-935.189758,3284.436035
0.416612,1.355187,-12.618086,-0.007163,0.005622,0.018661,-170.639312,-935.189758,3284.436035
0.483653,1.431806,-12.551045,-0.006364,0.002426,-0.003177,-170.639312,-935.189758,3284.436035
0.478865,1.41744,-12.661184,-0.010359,-0.001435,-0.004908,-171.53836,-935.009948,3283.916015
0.421401,1.513213,-12.589354,-0.009293,0.003092,-0.00837,-171.53836,-935.009948,3283.916015
0.407035,1.551522,-12.555834,-0.00703,0.003625,-0.004109,-171.53836,-935.009948,3283.916015
0.45971,1.45096,-12.642029,-0.007429,0.002959,0.012802,-171.53836,-935.009948,3283.916015
0.416612,1.489269,-12.632452,0.000561,0.003358,0.009207,-171.53836,-936.808044,3282.529052
0.335205,1.623351,-12.728225,0.002824,0.009217,0.013601,-171.53836,-936.808044,3282.529052
0.263376,1.288146,-12.574989,0.000161,0.025729,0.035306,-171.53836,-936.808044,3282.529052
0.363937,1.0966,-12.474427,0.001493,0.034917,0.021191,-171.53836,-936.808044,3282.529052
0.679988,1.302512,-12.579777,-0.013022,0.023998,-0.025282,-171.53836,-936.808044,3282.529052
0.641679,1.446171,-12.560623,-0.024074,0.013212,-0.022885,-172.257598,-935.009948,3283.222412
0.469287,1.62814,-12.584566,-0.031398,-0.0033,0.020126,-172.257598,-935.009948,3283.222412
0.454922,1.786165,-12.589354,0.014676,0.018006,0.074189,-172.617218,-935.009948,3282.875732
0.56506,1.59462,-12.723437,0.019469,0.012014,0.107213,-172.617218,-935.009948,3282.875732
0.42619,1.230682,-12.53189,0.032785,0.021069,0.09869,-172.617218,-935.009948,3282.875732
0.550694,1.130121,-12.574989,0.03212,0.017074,0.054215,-172.617218,-935.009948,3282.875732
0.665622,1.149275,-12.555834,0.030388,0.014011,0.007742,-172.617218,-935.009948,3282.875732
0.713508,1.383919,-12.517525,0.012412,-0.011822,-0.008903,-171.53836,-934.29071,3282.529052
0.56506,1.465326,-12.565411,0.004289,-0.027668,0.009606,-171.53836,-934.29071,3282.529052
0.368726,1.455749,-12.632452,0.005621,-0.027801,0.011337,-171.53836,-934.29071,3282.529052
0.325628,1.37913,-12.627664,0.008417,-0.019678,-0.002112,-171.53836,-934.29071,3282.529052
0.512385,1.139698,-12.622875,-0.002103,-0.011955,-0.014496,-171.71817,-933.751281,3284.089355
0.45971,1.154064,-12.60851,-0.010092,-0.012355,-0.027279,-171.71817,-933.751281,3284.089355
0.512385,1.206739,-12.618086,-0.035792,-0.01555,-0.043791,-171.71817,-933.751281,3284.089355
0.407035,1.37913,-12.685128,-0.034993,-0.017015,-0.048718,-171.71817,-933.751281,3284.089355
0.38788,1.795743,-12.661184,-0.040053,-0.019146,-0.025149,-171.71817,-933.751281,3284.089355
0.373515,1.747856,-12.689916,-0.033662,-0.016349,-0.005441,-171.358551,-936.268615,3283.742431
0.292108,1.623351,-12.713859,-0.023941,-0.008759,-0.003044,-171.358551,-936.268615,3283.742431
0.316051,1.532367,-12.53189,0.004822,0.01481,-0.02901,-171.358551,-936.268615,3283.742431
0.402246,1.489269,-12.551045,0.008151,0.017873,-0.026214,-171.358551,-936.268615,3283.742431
0.498019,1.0966,-12.661184,-0.00703,0.015609,-0.029676,-171.897979,-933.931091,3283.222412
0.435767,1.254626,-12.598932,-0.009826,0.012813,-0.064298,-171.897979,-933.931091,3283.222412
0.483653,1.652083,-12.60851,-0.018748,0.006687,-0.060702,-171.897979,-933.931091,3283.222412
0.483653,1.551522,-12.584566,-0.022077,0.006554,-0.025149,-171.897979,-933.931091,3283.222412
0.493231,1.388708,-12.594143,-0.018881,0.004823,-0.011566,-171.178741,-935.009948,3282.875732
0.53154,1.422228,-12.60372,-0.017815,0.002826,-0.024216,-171.178741,-935.009948,3282.875732
0.502808,1.470115,-12.632452,-0.020479,0.001095,-0.02182,-171.178741,-935.009948,3282.875732
0.464499,1.283357,-12.551045,-0.034727,-0.002767,0.00135,-171.178741,-935.009948,3282.875732
0.383092,1.355187,-12.646819,-0.039787,-0.010224,-0.016227,-171.178741,-935.009948,3282.875732
0.445344,1.790954,-12.613298,-0.034194,-0.008759,-0.03154,-170.099884,-934.650329,3284.262695
0.407035,1.225894,-12.522314,-0.029001,0.004956,0.006677,-170.099884,-934.650329,3284.262695
0.474076,1.120543,-12.584566,-0.035925,0.000828,-0.040728,-170.099884,-934.650329,3284.262695
0.416612,1.37913,-12.560623,-0.05044,-0.006229,-0.124752,-171.178741,-935.009948,3284.609375
0.411824,1.680815,-12.579777,-0.053902,-0.015018,-0.133674,-171.178741,-935.009948,3284.609375
0.469287,1.977711,-12.613298,-0.054834,-0.016349,-0.058039,-171.178741,-935.009948,3284.609375
0.440556,1.963345,-12.613298,-0.051638,-0.015284,0.008141,-171.178741,-935.009948,3284.609375
0.325628,1.843629,-12.60372,-0.042051,-0.014485,0.06793,-172.257598,-936.088806,3283.916015
0.306473,1.632929,-12.642029,-0.024074,-0.007161,0.072458,-172.257598,-936.088806,3283.916015
0.316051,1.781377,-12.709071,-0.009293,0.000695,0.040899,-172.257598,-936.088806,3283.916015
0.320839,1.666449,-12.527102,0.006819,0.023465,0.054881,-172.257598,-936.088806,3283.916015
0.407035,1.604197,-12.560623,0.01108,0.022933,0.073124,-172.257598,-936.088806,3283.916015
0.507597,1.465326,-12.737803,0.006819,0.012946,0.055546,-171.53836,-933.931091,3282.529052
0.392669,1.618563,-12.651607,0.013344,0.017207,0.022656,-171.53836,-933.931091,3282.529052
0.430978,1.561099,-12.488793,0.004689,0.015742,0.06793,-171.53836,-933.931091,3282.529052
0.450133,1.245048,-12.694705,-0.013554,0.009084,0.098024,-171.53836,-933.931091,3282.529052
0.392669,1.101389,-12.713859,-0.020878,0.012147,0.076985,-171.178741,-935.729187,3284.609375
0.469287,1.149275,-12.416963,-0.03739,0.018938,-0.054843,-171.178741,-935.729187,3284.609375
0.569849,1.230682,-12.517525,-0.049774,0.011481,-0.102781,-171.178741,-935.729187,3284.609375
0.545906,1.728702,-12.627664,-0.065886,-0.015284,-0.111303,-171.178741,-935.729187,3284.609375
0.421401,2.020809,-12.565411,-0.06269,-0.02101,-0.087867,-170.819122,-935.009948,3283.222412
0.28253,2.351226,-12.713859,-0.027669,-0.013287,-0.015694,-170.819122,-935.009948,3283.222412
0.263376,2.188412,-12.651607,-0.005432,0.005622,0.040499,-170.819122,-935.009948,3283.222412
0.296896,2.068696,-12.613298,0.019736,0.018405,0.07805,-170.819122,-935.009948,3283.222412
0.402246,1.470115,-12.589354,0.062214,0.03505,0.084176,-173.336456,-935.369567,3283.222412
0.488442,1.513213,-12.560623,0.071135,0.034784,0.05022,-173.336456,-935.369567,3283.222412
0.593792,1.551522,-12.517525,0.064344,0.024131,0.077784,-173.336456,-935.369567,3283.222412
0.584215,1.388708,-12.522314,0.051694,0.015742,0.107213,-173.336456,-935.369567,3283.222412
0.507597,1.192373,-12.622875,0.035315,-0.000104,0.068596,-170.998931,-935.908996,3283.742431
0.478865,1.589831,-12.613298,0.000294,-0.007428,-0.070689,-170.998931,-935.908996,3283.742431
0.464499,1.498847,-12.598932,-0.022343,-0.013553,0.014666,-170.639312,-934.47052,3285.476318
0.373515,1.407862,-12.60851,-0.023275,-0.013953,0.013601,-170.639312,-934.47052,3285.476318
0.45971,1.695181,-12.594143,-0.021011,-0.011556,-0.017159,-170.639312,-934.47052,3285.476318
0.507597,1.857995,-12.598932,-0.019147,-0.011156,0.016397,-170.639312,-934.47052,3285.476318
0.268164,1.604197,-12.680338,-0.018348,-0.010624,0.095628,-170.639312,-934.47052,3285.476318
0.339994,1.350399,-12.598932,-0.006231,0.014011,0.065667,-170.998931,-933.751281,3284.089355
0.498019,1.264203,-12.67555,-0.007962,0.01521,0.018128,-170.998931,-933.751281,3284.089355
0.440556,1.723913,-12.46485,0.007884,0.020802,-0.06483,-170.998931,-933.751281,3284.089355
0.454922,1.838841,-12.551045,0.008683,0.013612,-0.050316,-170.998931,-933.751281,3284.089355
0.498019,1.37913,-12.642029,0.010281,0.015742,0.005212,-170.099884,-935.729187,3284.262695
0.478865,1.211528,-12.560623,0.009882,0.016275,-0.017692,-170.099884,-935.729187,3284.262695
0.641679,1.383919,-12.589354,-0.004233,-0.003033,-0.084804,-170.099884,-935.729187,3284.262695
0.526751,1.656872,-12.546257,-0.02474,-0.023007,-0.031407,-170.099884,-935.729187,3284.262695
0.397458,1.608985,-12.60372,-0.032064,-0.032462,0.000019,-171.71817,-935.908996,3283.395751
0.325628,1.55631,-12.646819,-0.027802,-0.024472,-0.00118,-171.71817,-935.908996,3283.395751
0.306473,1.62814,-12.646819,-0.023408,-0.01808,-0.0113,-171.71817,-935.908996,3283.395751
0.383092,1.565888,-12.574989,-0.014886,0.001627,0.003481,-171.71817,-935.908996,3283.395751
0.526751,1.494058,-12.570199,-0.016351,-0.003966,0.004546,-170.819122,-935.729187,3285.302734
0.483653,1.494058,-12.598932,-0.021011,-0.010091,-0.000647,-170.819122,-935.729187,3285.302734
0.378303,1.59462,-12.584566,-0.02474,-0.014352,-0.007705,-170.819122,-935.729187,3285.302734
0.383092,1.575465,-12.632452,-0.027536,-0.014618,-0.008637,-170.819122,-935.729187,3285.302734
0.383092,1.618563,-12.637241,-0.021677,-0.005563,-0.023284,-170.819122,-934.29071,3284.609375
0.383092,1.73349,-12.60372,-0.01928,-0.004365,-0.022219,-170.819122,-934.29071,3284.609375
0.397458,1.69997,-12.570199,-0.017017,-0.004099,-0.013164,-170.819122,-934.29071,3284.609375
0.349571,1.508424,-12.670762,-0.023275,-0.00543,0.013468,-170.819122,-934.29071,3284.609375
0.368726,1.52279,-12.622875,-0.023808,-0.00077,0.020658,-170.279693,-934.830139,3284.436035
0.373515,1.575465,-12.579777,-0.028468,-0.003167,0.010139,-170.279693,-934.830139,3284.436035
0.344783,1.704759,-12.60851,-0.023541,-0.001302,0.021191,-171.178741,-935.369567,3284.956054
0.373515,1.680815,-12.60372,-0.019946,0.002293,0.030113,-171.178741,-935.369567,3284.956054
0.373515,1.690392,-12.555834,-0.018215,0.002559,0.032377,-171.178741,-935.369567,3284.956054
0.383092,1.55631,-12.594143,-0.020612,0.001894,0.024387,-171.178741,-935.369567,3284.956054
